Name,YMLs,Invalid YMLs,Functions,Plugins,Packages,Global Policy Version,Function Policy Version,YML LOC,Functions Defined Externally,Resources,YMLs with Global Policies,Number of Global Statements,Number of Global Roles,Functions with Policies,Number of Functions with Roles,Number of Function Statements,Allows Invoke,Global Invoke,AWS Lambda Project
/data/serverless-dataset/manoharreddyporeddy/programming-language-notes,1,0,1,2,0,None,None,78,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/si3mshady/aws_lambda_functions-,2,1,3,0,0,None,None,44,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/etnishiyama/server-base-serverless,1,0,0,6,0,Legacy,None,98,1,0,1,3,0,0,0,0,True,True,True
/data/serverless-dataset/jenkins-infra/repository-permissions-updater,2,0,0,0,0,None,None,23,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/agalue/opennms-drift-kubernetes,0,0,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/v-studios/scaffold-serverless,1,0,7,0,0,Legacy,None,130,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/tmobile/jazz,5,2,5,0,0,None,Default Role-Based,460,0,0,0,0,0,3,3,0,False,False,True
/data/serverless-dataset/squareboat/serverless-media-worker,1,0,1,1,0,Legacy,None,41,0,0,1,3,0,0,0,0,False,False,True
/data/serverless-dataset/contentful/apps,4,0,5,5,0,None,Default Role-Based,236,0,0,1,2,0,2,2,0,False,False,True
/data/serverless-dataset/mongodb/node-mongodb-native,2,0,0,0,0,None,None,20,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/mongodb/specifications,2,0,0,0,0,None,None,20,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/marksteele/self-destruct-o,1,0,3,1,0,Legacy,None,83,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/marksteele/netlify-serverless-oauth2-backend,1,0,4,2,0,Legacy,None,76,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/marksteele/edge-rewrite,1,0,1,2,0,None,Default Role-Based,59,0,0,0,0,0,1,1,0,False,False,True
/data/serverless-dataset/vanister/contacts_api,2,0,0,1,0,None,None,40,1,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/tholcman/deeplens-challenge,2,0,2,0,0,None,None,236,0,0,0,0,0,1,1,0,False,False,True
/data/serverless-dataset/ddysher/arsenal,0,0,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/woss/aws-lambda-layer-sharp,2,0,1,3,0,None,None,62,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/codeforjapan/remote-patient-monitoring-api,3,1,0,8,0,None,None,144,1,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/lucioveloso/cli2cloudformation,1,0,1,1,0,None,None,14,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/keybase/keybase-bot-serverless,1,0,1,0,0,None,None,57,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/theam/aws-lambda-benchmark,8,0,32,1,0,Legacy,None,619,0,0,6,11,0,0,0,0,True,True,True
/data/serverless-dataset/agiledigital/serverless-sns-sqs-lambda,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/pedrorenan/js-expert-week,2,0,0,0,0,None,None,15,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/techfu-io/chartjs-lambda,1,0,1,0,0,None,None,17,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/Team-Neurons/hacktoberfest,1,0,2,0,0,None,None,49,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/mduesterhoeft/kotlin-graalvm-custom-aws-lambda-runtime-talk,1,0,2,0,0,None,None,29,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/mduesterhoeft/kotlin-graalvm-custom-runtime-demo,1,0,1,0,0,None,None,20,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/khaledosman/serverless-graphql-mongodb-lambda,1,0,1,2,0,Latest,None,107,0,0,1,4,0,0,0,0,True,True,True
/data/serverless-dataset/tonyfromundefined/nuxt-serverless,1,0,1,3,0,None,None,169,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/tonyfromundefined/prisma-aws-cloudformation,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/tonyfromundefined/next-starter,1,0,1,3,0,None,None,128,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/tonyfromundefined/workshop-serverless-graphql,5,1,4,10,0,None,None,340,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/tqhoughton/chat-app-serverless,1,0,13,0,0,Legacy,None,627,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/giffon/charleywong,1,0,1,1,0,None,None,56,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/petehanssens/appsync-react-hooks,1,0,0,2,0,None,None,159,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/BrunoBonacci/mulog,2,1,0,0,0,None,None,39,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/GourdErwa/MyNote,1,0,3,0,0,None,None,102,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/edmunds/shadowreader,1,0,4,1,0,None,None,221,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/0x4447-archive/0x4447_article_how_to_think_about_the_AWS_infrastructure,2,0,2,0,0,None,None,224,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/hardyscc/aws-nestjs-starter,1,0,1,3,0,Legacy,None,58,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/hasura/demo-apps,2,0,0,0,0,None,None,12,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/hasura/learn-graphql,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/rowanwins/geotiff-server,2,0,2,2,0,Legacy,None,82,0,0,2,2,0,0,0,0,False,False,True
/data/serverless-dataset/yunspace/serverless-golang,4,0,9,0,0,Legacy,None,124,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/arawn/building-serverless-application-with-spring-webflux,1,0,0,0,0,None,None,20,0,1,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/gorgos/Highstakes-SmartRoulette,1,0,2,1,0,None,None,127,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/getsentry/examples,2,0,2,0,0,None,None,45,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/nib-health-funds/hammertime,1,0,2,0,0,Legacy,None,55,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/cyrilwanner/next-serverless,1,0,1,0,0,None,None,17,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/StackStorm/serverless-plugin-stackstorm,2,0,2,2,0,None,None,76,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/alitelabs/tyx,9,0,14,1,0,None,None,406,0,0,4,5,0,0,0,0,True,True,True
/data/serverless-dataset/AmoDinho/prisma2-f1-demo,1,0,1,2,0,None,None,58,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/ceramicstudio/identitylink-services,1,0,9,3,0,None,None,161,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/seek-oss/serverless-haskell,2,0,6,3,0,None,None,55,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/seek-oss/skuba,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/chunyenHuang/awesome-g0v-projects,1,0,1,4,0,None,iamStatements Plugin,79,0,0,0,0,0,1,0,2,True,False,True
/data/serverless-dataset/lth2015/TechNotes,0,0,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/0xpetersatoshi/scrape-craigslist-rentals,1,0,1,1,0,None,None,111,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/zbt494/jd_script,1,0,0,0,0,None,None,81,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/ianrufus/BlogPosts,6,0,9,3,0,None,None,116,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/AWSinAction/apigateway,1,0,9,0,0,Legacy,None,123,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/tradle/mycloud,1,0,20,8,0,Legacy,None,1884,0,0,1,20,0,0,0,0,True,True,True
/data/serverless-dataset/cirrus-geo/cirrus-earth-search,2,2,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/github/codeql,2,0,2,2,0,None,None,41,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/MOVACT/voteswiper-web,1,0,0,0,0,None,None,11,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/vannio/serverless-shrink,1,0,2,0,0,Legacy,None,66,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/philschmid/serverless-bert-with-huggingface-aws-lambda,1,0,1,1,0,Legacy,None,58,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/philschmid/serverless-bert-huggingface-aws-lambda-docker,1,0,1,0,0,None,None,15,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/leticiacamposs2/curso-react-bootcamp,1,0,5,0,0,Legacy,None,69,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/domagojk/beenion,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/fenixsoft/serverless_arch_awslambda,1,0,1,0,0,None,None,17,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/maciejtreder/serverless-apigw-binary,1,0,1,1,0,None,None,24,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/maciejtreder/ng-toolkit,4,0,4,5,0,None,None,128,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/maciejtreder/aws-sns-webpush,1,0,2,1,0,Legacy,None,112,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/bahlo/serverless-podcast,1,0,2,0,0,Legacy,None,49,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/capacitor-community/stripe,1,0,1,1,0,None,None,35,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/commandeer/open,7,7,8,12,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/nfour/serverless-build-plugin,2,0,4,1,0,None,None,65,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/wednesday-solutions/serverless,6,4,0,10,0,None,None,122,2,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/connorads/lockbot,1,0,3,4,0,Legacy,None,142,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/conveyal/trevorbot,2,0,1,0,0,None,None,46,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/AgoraIO-Community/RTE-2021-Innovation-Challenge,0,0,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/Aaron-lv/sync,1,0,0,0,0,None,None,81,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/noqcks/pull-request-size,1,0,1,0,0,None,None,23,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/prisma-archive/serverless-image-proxy,1,0,1,2,0,Legacy,None,54,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/prisma-archive/chromeless-playground,1,0,1,2,0,None,None,38,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/prisma-archive/graphcool-templates,3,0,3,4,0,None,None,123,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/prisma-archive/graphql-europe-2018,1,0,2,2,0,None,None,47,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/prisma-archive/chromeless,1,0,4,3,0,Legacy,None,126,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/rallu/kyllikki,2,0,3,3,0,None,None,48,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/xebia-os/lambda-coding-round-evaluator,4,0,5,1,0,Legacy,None,280,0,0,3,6,0,0,0,0,False,False,True
/data/serverless-dataset/jiangqizheng/art,5,0,0,0,0,None,None,127,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/dougmoscrop/serverless-http,2,0,9,4,0,None,None,110,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/dougmoscrop/serverless-plugin-custom-domain,1,0,1,7,0,Legacy,None,56,0,0,1,0,0,0,0,0,False,False,True
/data/serverless-dataset/dougmoscrop/serverless-plugin-split-stacks,2,0,4,9,0,None,Default Role-Based,164,0,0,1,0,0,2,2,0,False,False,True
/data/serverless-dataset/serverless-guru/templates,145,9,114,59,0,None,None,8014,2,0,24,31,0,8,1,10,True,True,True
/data/serverless-dataset/catlair/BiliTools,1,0,0,0,0,None,None,26,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/moduspwnens/boa-chat,1,0,0,0,0,None,None,3461,0,129,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/dotnetcloudbase/findjobtclooud,1,0,0,0,0,None,None,15,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/nisaacson/aws-lambda-xvfb,1,0,1,0,0,None,None,65,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/p1ass/emojic.ch,1,0,1,3,0,Legacy,None,86,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/brianz/serverless-design-patterns,7,0,16,0,0,Legacy,None,610,0,0,7,12,0,0,0,0,True,True,True
/data/serverless-dataset/gannochenko/poc_dynamo-db,1,0,1,2,0,None,None,32,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/Bogdanp/molten,1,0,1,1,0,None,None,20,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/tarasowski/backend,7,0,14,4,0,Legacy,None,411,0,0,4,5,0,0,0,0,False,False,True
/data/serverless-dataset/amv/serverless-screenshot-get,1,0,1,0,0,None,None,28,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/fauna-labs/fauna-market,1,0,1,0,0,None,None,27,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/vegetableman/vandal,1,0,3,0,0,None,None,54,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/markusahlstrand/cloudworker-router,1,0,1,3,0,None,None,33,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/markusahlstrand/cloudworker-proxy,1,0,1,3,0,None,None,37,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/serverless-nextjs/serverless-next.js,26,0,1,10,0,None,None,368,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/nowfloats/kitsune-application-development-kit,1,0,4,0,0,None,None,74,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/fybrik/fybrik,1,0,0,0,0,None,None,14,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/mugglmenzel/serverless-examples-cached-rds-ws,1,0,1,0,0,Legacy,None,162,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/collierrgbsitisfise/serverless-bonk-template,1,0,0,5,0,None,None,42,1,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/microservices-patterns/ftgo-application,1,0,2,0,0,None,None,36,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/wdr-data/code4maus,1,0,3,4,0,None,None,182,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/amplify-education/serverless-vpc-discovery,3,0,8,3,0,None,None,129,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/amplify-education/serverless-domain-manager,19,1,18,18,0,None,None,499,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/johnf/serverless-cognito-demo,1,0,1,0,0,None,None,20,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/base2Services/aws-lambda-http-check,1,0,1,0,0,Legacy,None,84,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/base2Services/shelvery-aws-backups,1,0,1,0,0,Legacy,None,210,0,0,1,7,0,0,0,0,True,True,True
/data/serverless-dataset/base2Services/aws-lambda-port-check,1,0,1,0,0,Legacy,None,84,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/DanteInc/js-cloud-native-cookbook,82,0,119,52,0,None,None,4198,0,0,47,68,0,0,0,0,False,False,True
/data/serverless-dataset/aykutaras/serverless-polly,1,0,3,1,0,Legacy,None,145,0,0,1,3,0,0,0,0,False,False,True
/data/serverless-dataset/srk24/jd_scripts-lxk0301,1,0,0,0,0,None,None,81,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/gilmarsquinelato/serverless-spa,1,0,2,3,0,None,None,38,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/alfianlosari/SwiftAWSLamdaRESTAPI,1,0,5,0,0,Legacy,None,89,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/International-Slackline-Association/Rankings-Backend,1,0,5,4,0,Legacy,None,233,0,0,1,4,0,0,0,0,False,False,True
/data/serverless-dataset/yosriady/serverless-auth,1,0,4,1,0,None,None,52,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/yosriady/serverless-ethers,1,0,1,2,0,None,None,23,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/yosriady/serverless-crud-go,1,0,5,0,0,Legacy,None,117,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/yosriady/serverless-sagas,1,0,6,0,0,Legacy,None,89,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/yosriady/serverless-stripe-backend,1,0,1,0,0,None,None,33,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/redhat-cop/gitops-catalog,1,0,0,0,0,None,None,10,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/redhat-cop/agnosticd,9,6,0,0,0,None,None,36,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/ownstats/ownstats,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/rpidanny/Nietzsche,1,0,0,4,0,Legacy,None,88,1,0,1,3,0,0,0,0,False,False,True
/data/serverless-dataset/balassy/aws-lambda-typescript,1,0,4,5,0,Legacy,None,131,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/eduardo3g/twitter,2,2,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/kennyk65/aws-teaching-demos,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/Sam-Martin/Ephemera,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/ganezasan/serverless-cognito-auth,1,0,2,0,0,None,None,37,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/rangle/stripe-eventbridge,2,0,1,0,0,None,None,75,0,0,1,3,0,0,0,0,False,False,True
/data/serverless-dataset/seed-run/serverless-example-monorepo-with-code-sharing,3,0,3,3,0,None,None,73,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/jonatasbaldin/serverless-telegram-bot,1,0,2,1,0,None,None,21,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/lnmunhoz/nestjs-graphql-serverless,1,0,1,1,0,None,None,30,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/shotstack/pexels-slideshow-demo,1,0,2,0,0,None,None,46,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/shotstack/watermark-demo,1,0,3,1,0,Legacy,None,57,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/shotstack/pexels-demo,1,0,2,1,0,None,None,46,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/RosaeNLG/rosaenlg,1,0,17,3,0,None,Default Role-Based,673,0,0,0,0,0,17,17,0,False,False,True
/data/serverless-dataset/data-science-on-aws/workshop,1,0,1,1,0,Legacy,None,58,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/serverlesspolska/serverless-hexagonal-template,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/Xzya/alexa-lambda-typescript,1,0,1,1,0,None,None,25,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/mastermndio/devops-bootcamp-jan2020,1,0,3,0,0,None,None,77,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/travis-ci/travis-yml,7,0,0,0,0,None,None,202,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/elliotforbes/imgur-clone,1,0,5,0,0,Legacy,None,79,0,0,1,3,0,0,0,0,True,True,True
/data/serverless-dataset/codefresh-io/steps,1,0,1,0,0,None,None,15,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/svdgraaf/serverless-screenshot,1,0,3,2,0,Legacy,None,108,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/svdgraaf/doorman,1,0,4,1,0,Legacy,None,108,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/localytics/serverless-slackbot-scaffold,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/purple-technology/purple-stack,5,0,1,17,0,Legacy,None,397,1,0,2,3,0,0,0,0,False,False,True
/data/serverless-dataset/murali44/RDS-Aurora-Serverless,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/heruoxin/Ice-Box-Docs,1,0,0,0,0,None,None,17,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/SeptiyanAndika/serverless-custom-authorizer,1,0,3,1,0,None,None,89,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/crespowang/serverless-lambda-puppeteer,1,0,1,3,0,None,None,42,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/crespowang/serverless-lambda-chrome,1,0,1,3,0,None,None,56,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/crespowang/serverless-lambda-pdf-generation,1,0,1,4,0,None,None,51,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/crespowang/serverless-lambda-pdfkit,1,0,1,3,0,None,None,54,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/Impact-Office-Supplies/serverless-image-optimizer,1,0,1,0,0,Legacy,None,34,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/secdevopsai/Threat-Intel-Slack-Bot,1,0,3,1,0,Legacy,None,55,0,0,1,1,0,0,0,0,True,True,True
/data/serverless-dataset/triaxtec/fastapi-serverless-cookiecutter,2,1,1,2,0,Legacy,None,94,0,0,1,3,0,0,0,0,False,False,True
/data/serverless-dataset/m6a-UdS/dvca,1,1,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/vallard/EKS-Training,1,0,2,1,0,None,None,43,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/vallard/MicroServicesOnAWS,1,0,4,1,0,Legacy,None,131,0,0,1,5,0,0,0,0,False,False,True
/data/serverless-dataset/skyzyx/lambda-qr,1,0,2,3,0,None,None,84,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/honoki/bbrf-agents,1,0,13,1,0,Legacy,None,139,0,0,1,1,0,0,0,0,True,True,True
/data/serverless-dataset/steniowagner/serverless-aws-lambda-studies,3,0,4,0,0,Legacy,None,197,0,0,2,3,0,0,0,0,False,False,True
/data/serverless-dataset/shalupov/idea-cloudformation,8,4,0,0,0,None,None,49,0,1,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/marabesi/testable,1,0,1,0,0,None,None,65,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/rupakg/hello-world-ci,1,0,1,0,0,None,None,30,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/rupakg/aws-java-products-api,1,0,4,0,0,Legacy,None,85,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/rupakg/ffmpeg-video-thumb,1,0,2,1,0,Legacy,None,77,0,0,1,3,0,0,0,0,False,False,True
/data/serverless-dataset/jgilbert01/aws-lambda-stream,9,0,11,15,0,Legacy,None,1066,0,0,5,8,0,0,0,0,False,False,True
/data/serverless-dataset/dotnet/docs,0,0,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/raphaelvigee/raphaelvigee.com,1,0,1,0,0,Legacy,None,28,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/mpyw/aws-lambda-billing-slack-notification,1,0,1,0,0,Latest,None,27,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/riyadhalnur/issuelabeler,1,0,2,1,0,None,None,83,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/dashbird/xlambda,1,0,4,1,0,Legacy,None,82,0,0,1,2,0,0,0,0,False,False,True
/data/serverless-dataset/nagypeterjob/ecr-scan-lambda,1,0,2,0,0,Legacy,None,70,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/nicka/coinboss,1,0,4,1,0,Legacy,None,103,0,0,1,0,0,0,0,0,False,False,True
/data/serverless-dataset/thanhhau097/ml_project_template,1,0,1,2,0,None,None,49,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/whisller/pytest-serverless,1,0,0,0,0,None,None,94,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/novemberde/serverless-todo-demo,3,0,3,2,0,None,None,198,0,0,2,2,0,0,0,0,False,False,True
/data/serverless-dataset/nhsx/antibody-web,1,0,0,5,0,Legacy,None,239,1,0,1,5,0,0,0,0,False,False,True
/data/serverless-dataset/sebastian-mora/awsssome_phish,1,0,5,1,0,Latest,None,132,0,0,1,1,0,0,0,0,False,False,True
/data/serverless-dataset/tencentyun/scf-demo-repo,115,0,0,0,0,None,None,2882,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/tencentyun/serverless-demo,229,0,0,0,0,None,None,4804,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/tencentyun/serverless-tencent-scf,1,0,1,1,0,None,None,66,0,0,0,0,0,0,0,0,False,False,False
/data/serverless-dataset/AJInteractive/InterviewJS,1,0,3,2,0,None,None,40,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/odyssy-automaton/pocket-moloch,1,0,0,1,0,None,None,21,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/jimmdd/node-oracle-layers-serverless,1,0,1,2,0,None,None,132,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/AnalogJ/gitmask,1,0,3,4,0,None,None,130,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/iopipe/iopipe-js-core,1,0,4,0,0,None,None,34,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/iopipe/serverless-iopipe-layers,2,0,6,3,0,None,None,80,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/iopipe/iopipe-python,5,0,52,5,0,None,None,452,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/iopipe/lambda-workshop,2,0,1,0,0,None,None,78,0,0,0,0,0,0,0,0,False,False,True
/data/serverless-dataset/iopipe/awslambda-reverse-proxy,1,0,1,1,0,None,None,29,0,0,0,0,0,0,0,0,False,False,True
